path,tipo_file,stato_git,tracked,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dipendenze_principali,motivazione,note
src/components/forms/FormField.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/EcosystemGrid.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/FinalCta.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/Hero.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/HomeDomainSection.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/HomeSearch.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/HomeSectionHeader.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/home/TransversalStrip.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/layout/Footer.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/layout/Header.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/legal/LegalDocumentPage.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/legal/LegalMarkdown.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/EcosystemBanner.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PersonNetworkContact.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicEmpty.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicFilters.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicListLayout.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicPageHeader.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicPagination.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/PublicResultCard.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/public/RelatedLinks.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/sections/SectionPage.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Badge.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Button.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/ButtonLink.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Card.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Container.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/EmptyState.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Icon.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/Section.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/SectionIntro.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/components/ui/states.tsx,tsx,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/data/ecosystems.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/data/ecosystems.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/data/navigation.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/data/sections.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/access/ban-auth-user.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/access/ensure-account.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/access/link-person.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/access/provision-account.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/access/self-delete-actions.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,"TypeScript,moduli interni","Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
src/lib/access/self-delete.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,"TypeScript,moduli interni","Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
src/lib/access/self-delete.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,"TypeScript,moduli interni","Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
src/lib/admin/actions.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/admin/labels.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/admin/reassignment-actions.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/admin/roles-policy.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/app/user-labels.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/app/user-labels.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/auth/actions.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/auth/safe-redirect.test.ts,test,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/lib/auth/safe-redirect.ts,ts,clean,true,CONDIVISO,Entrambi con configurazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni","Fondazione tecnica riusabile, da separare e versionare senza coupling di deployment",Stato iniziale pulito
src/lib/business/actions.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/business/capabilities.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/business/capabilities.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/business/selected-business.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/business/selection.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/business/whitelist.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/contents/strip-acquisition-trailer.test.ts,test,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/contents/strip-acquisition-trailer.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/README.md,md,clean,true,CONDIVISO,Entrambi come baseline storica,DUPLICARE_POI_SPECIALIZZARE,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"TypeScript,moduli interni",Baseline architetturale comune al punto di separazione,Stato iniziale pulito
src/lib/data/admin/accounts.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/admin/link-person.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/admin/provision.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/admin/reassignment.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/admin/roles.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/authenticated/account.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/authenticated/businesses.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/authenticated/memberships.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/authenticated/person-contact.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,"TypeScript,moduli interni","Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
src/lib/data/authenticated/person-contact.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,"TypeScript,moduli interni","Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
src/lib/data/authenticated/persona.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/editorial/catalogs.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/editorial/contents.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/editorial/events.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_SCINDERE_EVENTI_EDITORIALI,,DEFINITIVA,"TypeScript,moduli interni",Evento potenzialmente commerciale o editoriale: richiede tassonomia e ownership esplicite,Stato iniziale pulito
src/lib/data/editorial/markets.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/editorial/observatory.test.ts,test,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,"TypeScript,moduli interni","Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
src/lib/data/editorial/observatory.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,"TypeScript,moduli interni","Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
src/lib/data/editorial/opportunities.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/editorial/organizations.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/public/businesses.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/collaborations.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/contents.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,"TypeScript,moduli interni","Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
src/lib/data/public/culture.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/culture.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/events.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_SCINDERE_EVENTI_EDITORIALI,,DEFINITIVA,"TypeScript,moduli interni",Evento potenzialmente commerciale o editoriale: richiede tassonomia e ownership esplicite,Stato iniziale pulito
src/lib/data/public/index.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/markets.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/observatory.ts,ts,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,"TypeScript,moduli interni","Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
src/lib/data/public/opportunities.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/organizations.ts,ts,clean,true,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"TypeScript,moduli interni",Entità usata sia da ecosistema B2B sia da partner/centri di ricerca,Stato iniziale pulito
src/lib/data/public/paging.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/people.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/people.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/professionals.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/public-domains.test.ts,test,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
src/lib/data/public/related.ts,ts,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"TypeScript,moduli interni","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
